area,ciudad,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p3a,s101p3b,s101p4a,s101p4b,s101p4b1,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p13,s101p141,s101p142,s101p143,s101p144,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183
rural,170950,0,0,0,0,0,1,2,2,3,0,3,1,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4,1,1,1,1,1,1,1,1,1,1,1,2,2
rural,170950,0,1,1,1,1,1,0,0,6,2,4,1,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,2,3,1,2,2,2,3,2,2
rural,170950,1,1,1,1,1,1,2,2,2,0,2,1,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,1,1,1,1,1,1,1,5,4,2,2
rural,170950,0,1,0,1,0,1,0,0,12,0,12,1,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,1,1,1,1,2,1,1,1,1,1,1
rural,170950,1,1,0,1,1,1,0,0,6,0,6,1,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2,1,1,1,1,1,1,1,1,1,5,4,2,2
rural,170950,0,1,1,1,1,1,2,2,9,0,9,1,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,5
rural,170950,1,1,1,1,1,1,0,0,4,0,4,1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1,1,1,1,2,2,1,3,3,2,4,2,1
rural,170950,0,1,1,1,1,1,2,2,3,0,3,1,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,4,1,1,2,2,3,3,2,2
rural,170950,1,1,1,1,1,1,2,2,3,0,3,1,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,1,1,1,1,1,1,1,1,1,5,4,2,2
urbana,180150,1,1,1,1,1,1,6,6,10,0,5,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,3,2,1
urbana,180150,1,0,1,1,1,1,30,30,14,4,10,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,0,1,1,3,1,1,1,1,1,1
urbana,180150,1,1,1,1,1,1,6,6,17,0,13,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,1,1,2
urbana,180150,0,0,0,0,1,1,0,0,2,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,2,1,1,1,1,4,2,2,1,1,1,1,1,1
urbana,180150,0,0,0,0,1,1,8,8,15,0,8,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5,1,1,1,1,2,5,3,2,2,1,2,4,4
urbana,180150,1,0,1,1,1,1,4,4,7,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2,0,1,1,1,1,1,1,1,1,5,5,1,1
urbana,180150,1,1,1,1,1,1,1,1,4,4,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4,1,1,1,1,1,1,1,3,2,3,3,3,1
urbana,180150,1,1,1,1,1,1,0,0,2,1,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,1,1,1,1,3,3,1,1,4,1,1,1
urbana,180150,0,0,0,1,0,1,4,4,4,0,4,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,1,1,1,1,3,2,1,1,1,1,1,1
urbana,180150,1,1,0,1,1,1,4,4,2,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,3,1,1,1,1,2,3,2,2,2,4,3,2,2
urbana,180150,1,1,1,1,1,1,6,0,6,2,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,1,1,1,1,1,1,1,1,1,1,5,1,1
urbana,180150,1,1,1,1,1,1,10,10,12,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,0,0,0,0,1,1,1,1,1,1,2,5,5
urbana,180150,1,1,1,1,1,1,3,3,10,0,10,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,1,1,1,1,4,4,4,4,4,1,2,4,4
urbana,180150,1,1,1,1,1,1,4,4,12,0,12,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,3,2,2,2,2,1,4,2,2
urbana,180150,1,1,1,1,1,1,6,6,10,0,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1,1,1,1,3,3,3,3,3,5,4,2,2
urbana,180150,1,1,1,1,1,1,6,6,8,0,8,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,2,2,2,2,2,1,4,2,2
urbana,180150,0,0,0,0,0,0,4,4,15,0,15,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,0,1,1,1,1,1,1,1,1,5,1,1
urbana,180150,1,0,0,1,1,1,8,8,10,0,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1,1,1,2,2,2,2,2,4,2,4,4
urbana,180150,1,0,0,1,1,1,4,4,7,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1,1,1,1,3,3,3,3,3,5,3,3,3
urbana,180150,1,0,0,1,1,1,8,8,10,0,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,4,4,4,4,4,1,3,3,3
urbana,180150,1,0,0,1,1,1,2,2,7,0,7,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,3,3,3,2,3,3,3,3,3
urbana,180150,1,0,0,1,1,1,10,10,12,0,12,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,4,4,4,4,4,5,3,4,3
urbana,180150,0,1,0,1,1,1,4,4,6,0,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,1,1,1,2,2,2,2,2,2,2,4,2
urbana,180150,1,1,1,1,1,1,8,8,10,0,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,1,1,1,4,4,4,4,4,5,2,4,4
urbana,180150,1,1,0,1,1,1,4,4,12,2,10,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2,1,1,1,1,1,2,1,1,1,1,5,4,1
urbana,180150,1,0,0,1,1,1,4,0,10,0,10,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,3,3,3,3,3,1,4,3,1
urbana,180150,1,1,1,1,1,1,10,10,10,0,10,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,2,3,1,2
urbana,180150,1,0,0,1,1,1,4,4,10,0,10,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1,1,1,1,1,1,1,1,1,5,3,5,3
urbana,180150,1,1,1,1,1,1,4,4,6,0,6,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,3,3,1,3,3,1,5,3,1
urbana,180150,1,0,0,1,1,1,2,2,6,0,6,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,3,3,3,3,3,3,4,2,1
urbana,180150,1,1,0,1,1,1,4,4,8,0,8,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,3,3,3,3,3,3,3,3,3
urbana,180150,1,0,0,1,1,1,4,4,7,0,7,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,3,3,3,3,3,1,3,3,3
urbana,180150,1,1,0,1,1,1,7,7,8,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2,1,0,1,1,1,5,3,1,1,1,5,1,1
urbana,180150,0,1,0,1,1,1,8,8,18,13,3,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,2,1,3,1,5,2,2,2
urbana,180150,1,1,1,1,1,1,1,1,15,0,15,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,5,1,1,1
urbana,180150,0,0,0,1,1,0,4,4,4,0,4,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,2,1,1,1,1,1,4,1,1,1,5,5,1,1
urbana,180150,1,1,1,1,1,1,3,1,8,0,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0,0,0,0,2,3,1,5,1,5,4,2,2
urbana,180150,0,0,0,1,1,1,10,10,8,2,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,1,1,1,4,4,2,1,1,5,5,1,1
urbana,180150,0,0,0,1,1,1,4,4,3,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,2,2,2,2,2,3,4,1,1
urbana,180150,0,0,0,1,1,1,6,6,15,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4,1,1,1,1,2,2,1,2,2,3,4,3,2
urbana,180150,0,0,0,0,1,1,10,10,15,0,15,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,1,1,1,5,4,5,5,5,1,5,1,1
urbana,180150,0,1,1,1,1,1,2,2,3,0,3,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5,1,1,1,1,3,5,1,5,1,1,3,1,1
urbana,180150,0,0,0,0,1,1,2,2,4,4,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0,1,2,2,1,1,4,5,1,1
urbana,180150,1,0,0,0,1,1,2,2,4,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0,0,1,4,5,2,2,2,4,5,1,1
urbana,180150,1,1,1,1,1,1,2,2,3,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,1,1,1,1,1,1,1,5,5,1,1
urbana,180150,1,0,1,1,1,1,2,2,4,0,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0,1,1,1,1,1,5,5,1,2
urbana,180150,0,0,0,0,1,1,2,2,4,0,4,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0,0,0,1,1,1,1,1,5,5,1,1
urbana,180150,0,0,0,1,1,1,4,4,6,0,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,1,1,2,1,1,1,2,4,5,1,1
urbana,180150,1,0,0,0,1,1,2,2,8,0,8,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,1,1,2,2,3,5,1,5,1,1
urbana,180150,0,0,0,1,1,1,2,1,4,0,4,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0,0,0,1,3,4,3,3,3,5,1,1
urbana,180150,1,0,0,1,1,1,3,3,10,0,10,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,2,2,2,2,2,2,2,2,2
urbana,180150,1,0,0,0,1,1,4,4,7,0,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,0,0,1,2,2,4,1,1,2,5,1,1
urbana,180150,1,0,0,0,1,1,4,4,6,0,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3,0,0,1,1,1,1,1,2,5,1,5,2,1
urbana,180150,0,0,0,0,1,1,2,2,4,0,4,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0,4,4,5,2,1,5,5,2,5
urbana,180150,0,0,0,1,1,1,4,4,4,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,1,0,0,2,4,2,2,2,4,5,1,1
urbana,180150,1,1,1,1,1,1,0,0,4,2,2,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,5,5,1,1,1,5,5,1,1
urbana,180150,0,0,0,0,0,1,8,8,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,0,1,0,1,2,1,4,1,4,5,1,1
urbana,180150,0,1,1,1,1,1,4,4,4,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0,1,1,1,1,1,5,4,1,1
urbana,180150,0,0,0,0,1,1,4,4,6,4,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,0,1,0,1,4,2,1,4,1,5,1,1
urbana,180150,0,0,0,0,1,1,4,4,8,0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,0,0,2,2,1,1,1,5,5,1,1
urbana,180150,0,0,0,1,1,1,0,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,0,1,1,2,1,5,4,2,5,5,1,1
urbana,180150,1,0,0,0,1,1,4,4,6,0,6,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,1,1,2,2,2,1,2,3,3
urbana,180150,1,1,1,1,1,1,1,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0,0,2,2,1,4,5,1,5,1,1
urbana,180150,0,0,0,0,0,1,2,2,10,0,2,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,0,0,0,0,2,2,2,2,1,1,5,1,1
urbana,180150,1,1,1,1,1,1,8,8,25,0,25,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,1,5,3,5,3,1,3,5,3
urbana,180150,0,0,0,1,1,1,3,3,15,0,7,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,1,1,1,1,2,3,2,3,3,1,1,3,3
urbana,180150,0,0,0,0,0,0,2,2,5,0,2,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,2,2,1,1,3,1,1,1,2
urbana,180150,0,0,0,0,0,0,4,4,5,5,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,5,3,1
urbana,180150,0,0,0,1,1,1,8,8,13,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,1,1,1,1,1,2,2,2,2,1,1,2,1
urbana,180150,0,0,0,1,1,1,2,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,3,3,1,1,1,1,1,1,2
urbana,180150,0,0,0,1,1,1,8,7,8,3,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,1,1,1,1,3,1,1,1,1,1,2,1
urbana,180150,1,1,1,1,1,1,7,7,6,0,3,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,5,5,1,1
urbana,180150,0,1,1,1,1,1,6,6,8,0,8,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,1,1,1,1,1,1,1,1,1,5,5,5,1
urbana,180150,0,1,0,1,1,1,4,4,5,0,5,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,1,2,1,1,1,4,4,1,4
urbana,180150,0,1,0,1,1,1,20,0,5,0,5,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,1,1,1,1,2,1,1,1,1,1,1,1
urbana,180150,0,1,1,1,1,1,3,3,6,3,3,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,1,1,1,1,1,2,2,1,1,5,1,1
urbana,180150,1,0,0,0,1,0,5,1,7,0,7,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,0,1,1,1,1,1,1,1,1,5,1,1,1
urbana,180150,1,0,0,1,1,1,3,1,7,0,7,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,1,2,1
urbana,180150,1,1,1,1,1,1,2,1,5,0,5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,3
urbana,180150,0,1,1,1,1,1,5,5,4,0,4,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,5,1,1
urbana,180150,0,1,1,1,1,1,2,2,6,0,6,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,0,0,1,1,1,1,1,1,1,1,1,2,1
urbana,180150,0,0,0,1,1,1,20,20,12,0,12,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2,1,1,1,1,1,3,3,2,1,1,4,2,1
urbana,180150,1,1,0,1,1,1,2,2,7,3,4,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1,1,3,2,1,5,3,2,1
urbana,180150,0,0,0,0,0,0,10,10,15,2,13,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,5,1,1
urbana,180150,0,0,0,1,0,1,2,2,3,0,3,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,0,0,1,1,1,5,1,1,1,1,5,1,1
urbana,180150,1,1,1,1,1,1,2,2,10,0,10,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0,0,0,0,1,3,2,4,1,5,4,2,3
urbana,180150,0,0,0,0,1,1,4,4,12,0,12,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,4,4,1,3,2,4,4,2,2
urbana,180150,1,1,1,1,1,1,2,1,8,0,8,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2,1,1,1,1,2,2,2,2,2,4,2,4,4
urbana,180150,0,0,0,0,0,0,6,6,4,4,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4,1,1,1,1,3,4,3,3,3,3,4,3,3
urbana,180150,1,1,1,1,1,1,2,2,4,4,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,2,1,1,1,1,1,2,2,1,1,5,5,4,1
urbana,180150,1,1,1,1,1,1,4,2,4,2,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,3,3,3,3,3,3,3,3,3
urbana,180150,1,1,1,1,1,1,6,6,8,0,8,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,1,1,1,1,1,1,1,1,1,1,1,5,2
urbana,180150,1,1,0,1,1,1,2,2,4,0,4,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,1,1,3,2,3,3,3,2,3,2,3
urbana,180150,1,0,0,1,1,1,4,4,7,2,5,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,1,1,1,1,1,1,2,2,2,1,1,4,2
urbana,180150,1,1,1,1,1,1,6,6,4,2,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4,1,1,1,1,3,3,3,3,3,3,1,5,2
urbana,180150,1,1,1,1,1,1,4,4,4,0,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,2,1,1,2,2,2,5,4,1
urbana,180150,1,1,1,1,1,1,4,4,6,0,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,1,1,2,1,1,2,2,2,2,4,3
urbana,180150,1,1,1,1,1,1,6,6,8,0,8,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5,1,1,1,1,1,1,1,5,4,2,5,2,1
urbana,180150,1,1,1,1,1,1,3,3,4,0,4,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,1,1,1,1,4,4,4,4,4,2,2,4,4
urbana,180150,0,0,0,1,0,0,4,4,3,2,1,1,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2,1,1,1,1,1,3,1,3,1,5,5,1,1
urbana,180150,0,0,0,0,0,1,10,10,3,1,2,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,5,1,1,2,1,1,1,5
urbana,180150,1,1,1,1,1,1,10,6,18,0,18,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,3,3,1,2,2,3,5,1,2
urbana,180150,0,0,0,0,0,0,6,6,4,2,2,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,5,1,1,1
urbana,180150,0,0,0,1,1,1,5,0,4,1,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,0,0,0,1,1,1,1,1,1,5,2,1
urbana,180150,1,1,0,1,1,1,3,3,6,4,2,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,1,1,1,1,3,4,4,3,3,5,3,4,3
urbana,180150,0,0,0,1,1,1,6,6,14,0,14,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,1,1,1,1,3,5,1,5,5,1,3,1,1
urbana,180150,0,1,0,1,1,1,6,6,5,2,3,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,1,1,1,1,1,5,5,1,1,1,1,1,1
urbana,180150,1,1,1,0,0,0,2,2,6,0,6,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,1,1,1,1,1,1,1,1,1,1,3,1,1
urbana,180150,0,1,0,1,1,1,4,4,7,3,3,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4,1,1,1,1,1,1,1,1,1,3,1,1,5
urbana,180150,1,1,1,1,1,1,4,4,4,0,4,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,5,5,1,1
